t, p_x, p_y, p_z, q_w, q_x, q_y, q_z
15.635,2.4579155851952419,-0.22359827614491382,3.2519541285714624,0.73189352412288111,0.20610645148876072,-0.4451295729550554,0.47298167330516194
15.735000000000001,2.484173615774274,-0.20028648649738992,3.2225428970841481,0.72222009688952427,0.19771883953926564,-0.46379336691203482,0.47349879086279734
15.835000000000001,2.5385926871395785,-0.26546002247990602,3.2091734796084324,0.71437203734405252,0.18782369340402308,-0.49652644439789045,0.45591264785106339
15.935,2.6354653415258462,-0.23535999246738359,3.1864797776419804,0.70976850947074344,0.17869549358188569,-0.48881546959877437,0.4747167789515504
16.035,2.5744687816557268,-0.33421922384867075,3.1182575011376703,0.71608478783148455,0.16846482828892087,-0.49529882890532512,0.46208359454857911
16.135000000000002,2.6610914746093752,-0.22366442063564826,3.0589887733411536,0.73000869887082764,0.16152062460895658,-0.47790190476973265,0.46109452047960325
16.234999999999999,2.7582290483355534,-0.31911944171720047,2.999299589247475,0.74814245261237999,0.17825175729704221,-0.44552729176044775,0.45827351430804958
16.335000000000001,2.930128364939526,-0.18551981901819434,2.9179532345188832,0.77313878266623581,0.20186339775482612,-0.41936092804626818,0.43086425172253573
16.434999999999999,2.9277494510636619,-0.14879357874632324,2.9392550996121565,0.79181310108668645,0.19486518332139235,-0.37385289345573347,0.44192034048160883
16.535,2.9540783898598666,-0.058399657595458149,2.801058759766049,0.81293770545135757,0.22797916027552734,-0.33387178083762264,0.41915083621038102
16.635000000000002,2.9949708648771991,-0.10801852024010414,2.6874573013869894,0.8366547615688571,0.24024627353900824,-0.30874844008525959,0.38336006409079426
16.734999999999999,3.0871559428652269,-0.06688572792769526,2.6762031899883767,0.84567186867764366,0.283499964593872,-0.2482570457421174,0.37793557631153457
16.835000000000001,3.0546249229194711,0.026459438602711667,2.6824134332343683,0.85114675873143109,0.31496478679475642,-0.21826251419124285,0.35875876725068373
16.934999999999999,3.1587699686268587,0.081298269127454512,2.5469041695548738,0.86050702735812956,0.32873246807219159,-0.16164343224479041,0.35402545263662155
17.035,3.2225360325039545,0.14041206207279183,2.6340114422076581,0.8489819346827816,0.36134375422025178,-0.13973846470029433,0.3593515372883494
17.135000000000002,3.192738532940635,0.095814400178659845,2.4854605649469428,0.84181817631812494,0.40519100137799563,-0.096963111249682044,0.34316259335700516
17.234999999999999,3.2993162258833428,0.25454817410026065,2.5239248235271918,0.8312987450938234,0.43749032454505216,-0.090435420279093917,0.33070537808424427
17.335000000000001,3.2735956078887369,0.21047827098386285,2.6157153463735257,0.82194263527840683,0.46798928656855232,-0.078499223490457015,0.31501460899463152
17.434999999999999,3.3404050975045614,0.32016154316225737,2.6827000254388369,0.79134783426202082,0.50897698788011381,-0.06263269044277088,0.33284857984554445
17.535,3.4151625696911272,0.25650410259054451,2.7974360309081221,0.78246482414902185,0.52344527426980592,-0.076159683484530338,0.32856285003874697
17.635000000000002,3.4993889993991245,0.33399123751945403,2.7870728459915748,0.7742533972662069,0.5466190453349592,-0.076669852799787455,0.3096143242333822
17.734999999999999,3.5519705003948117,0.28124018149853974,2.9456675393929541,0.76163590181103291,0.56132434304863899,-0.066061825852280723,0.31695673228150795
17.835000000000001,3.6624756265196443,0.21746554516232894,2.9028480463665991,0.74884644471554929,0.56839976731774267,-0.091018473266608502,0.3284301208388683
17.934999999999999,3.6750186000626415,0.2059984440244613,3.0506128342510559,0.74537311526324745,0.56628262950195196,-0.091431426847962891,0.33968102206579365
18.035,3.7168592015916233,0.2095609467541163,2.9839887297602345,0.75471404919191909,0.54899211681459925,-0.11077107776541881,0.34167839843696679
18.135000000000002,3.6970266735906705,0.16403303242704931,3.0673912612926499,0.76794717808398927,0.52745218651360926,-0.11980828729650483,0.3430703964347967
18.234999999999999,3.7628257736387605,-0.074598858883023783,3.0225590434813912,0.78935826116688401,0.49390560706667375,-0.13465802577057989,0.3388775633341099
18.335000000000001,3.8588909705412737,-0.030535072951601586,3.1135781595114542,0.79856989650227461,0.45426111321875701,-0.15138410551975437,0.36471333128031669
18.434999999999999,3.8950766503542802,-0.099829028050125321,3.1417818487821663,0.82777429025747962,0.39600004858852456,-0.15874900028559458,0.36437952853437894
18.535,3.9875365949982835,-0.063676857593682662,3.144345238031939,0.85208865804691691,0.3506183227828133,-0.16939725281000909,0.34973744623244618
18.635000000000002,3.975629072003894,-0.16086446120585537,3.0565707905068411,0.87806205520267933,0.27569186272935492,-0.16690453520510348,0.35375683762442517
18.734999999999999,4.0774935986350895,-0.26580143093772962,2.8994578224787286,0.89332898539091266,0.23655908871615333,-0.17052795189267975,0.34194054896942783
18.835000000000001,4.1401005530137702,-0.22385944380978681,3.0862565017475054,0.90795165205334805,0.1781661818796122,-0.17164277550286439,0.33825931884533511
18.934999999999999,4.2503536488636389,-0.28819361323634951,2.9682355336512236,0.92540990980182947,0.13002601671569167,-0.14722867961094732,0.32408864484526095
19.035,4.2928329938105128,-0.35181450708796663,2.9112405719134791,0.93038778265330757,0.10090205931646283,-0.17374281728055355,0.30661177694044106
19.135000000000002,4.2286331111468529,-0.28055445131603368,2.8707624730330741,0.93650770732275068,0.087096151244857117,-0.13272237757405805,0.31265371428228267
19.234999999999999,4.422201612248676,-0.31488963764754446,2.783000426704668,0.93654300013512104,0.084812282436856221,-0.14645364195616298,0.30699416346818997
19.335000000000001,4.3885076223946689,-0.23597718836978487,2.7584728851623894,0.93463784874318223,0.1018936870040906,-0.14876088554780714,0.3064962759585525
19.434999999999999,4.4296367296190855,-0.14662732691444452,2.6524148182050071,0.93206574161430711,0.11721969802738015,-0.12900393316381392,0.31760192211573202
19.535,4.5781461420920841,-0.090825321515850835,2.7066302938605258,0.93106904440065308,0.15498802209241105,-0.12604288179268203,0.30529058209537513
19.635000000000002,4.4618612913573825,-0.034590003900881634,2.5985495494845927,0.91909909726496175,0.18187191903440836,-0.14132310753009034,0.31969866085348642
19.734999999999999,4.6297222649912246,0.0012816146587012918,2.5487639560787279,0.91006926118291676,0.22986325357220913,-0.11684284091146831,0.32447584661252632
19.835000000000001,4.6742840813771807,-0.0060302033740615366,2.6554654684162875,0.89070742293181671,0.26373148991061651,-0.12395914122031526,0.34888410578816897
19.934999999999999,4.7097608937741855,0.044142974455678295,2.5750881433402464,0.86474213806200473,0.33068506418414273,-0.14759752631682801,0.34797039128442453
20.035,4.7426933413177377,0.22381105357846032,2.5789403232737085,0.83762163225812802,0.37190040583310874,-0.14775878180947888,0.37181639516376508
20.135000000000002,4.7496438366623854,0.2451265866783337,2.6775586166577705,0.81838846412534516,0.42338585239272053,-0.16150517447552451,0.35341310162171197
20.234999999999999,4.7892271412809277,0.26413273422361994,2.6933135897183162,0.77890847595164092,0.48414982287411729,-0.18799289442727482,0.35150989565943713
20.335000000000001,4.8882478296395577,0.30139199391991317,2.6975606906001053,0.75188619411345514,0.50814402400350223,-0.2024926363086102,0.36804012581768974
20.434999999999999,4.8346705279236293,0.21852554805808233,2.8471030928763539,0.70628917220872989,0.57143324021223874,-0.22127652739872208,0.35448040231247135
20.535,4.9125813073208393,0.27807906262428533,2.8779419751097612,0.6658060568370836,0.60746405624699573,-0.22705380969336403,0.36896650600119613
20.635000000000002,4.9785775337672344,0.19196942669584299,3.064491045489699,0.63467088770047142,0.63002194124114064,-0.24911244303128791,0.37176364613450791
20.734999999999999,5.0174531684626498,0.16116285970955063,3.0281234666997325,0.61267500742144987,0.64807951705709133,-0.26770348533628802,0.36463285478817936
20.835000000000001,5.0975866812662076,0.17644205482723943,2.9919756411627678,0.57933722944766031,0.6756124014343996,-0.27785350302508988,0.36154348073314668
20.934999999999999,5.1544219703206506,0.18525865037731473,3.1648145934740031,0.55753151984745175,0.69247010490944461,-0.2785372081234655,0.36340168116572946
21.035,5.1737138807758631,0.13265374631298671,3.2054482694018827,0.56106507271334083,0.69128916121967965,-0.29017136790533815,0.3508929423760333
21.135000000000002,5.155155555531258,0.12206315677502386,3.2564493337288454,0.57589434841444931,0.67724890400405058,-0.28670207054016744,0.35704557725532776
21.234999999999999,5.1865094075192255,0.19748946914819726,3.233737978774629,0.576774695839114,0.67017630020489982,-0.29708581033923614,0.3604645588382428
21.335000000000001,5.3592885370587888,0.18234698073297112,3.211825850349816,0.61850896918974085,0.64438305918815786,-0.26645214041226339,0.36224354367314626
21.434999999999999,5.4144093277603833,0.16716459970416039,3.2767904669945578,0.64923396764277619,0.6008765790694921,-0.26225760819406646,0.38556911044440623
21.535,5.4731550353899836,0.21077801760915912,3.2600666375702789,0.68410372508742279,0.57298555214643221,-0.25336848768110559,0.37348903572012593
21.635000000000002,5.5347127836556007,0.16100064518906271,3.2143520528779281,0.72393031468906233,0.52996067800158098,-0.24331605959910352,0.36859717088912314
21.734999999999999,5.534827230293029,0.20639676210647986,3.2182800306754844,0.75153645333695007,0.49683432610391398,-0.22092128123865964,0.3735537433977299
21.835000000000001,5.5383397697637289,0.19148376208978143,3.1632021913988182,0.78028286736328556,0.45091184101427406,-0.19968050675348156,0.38466199936453299
21.934999999999999,5.6528548432327659,0.20689633060064733,3.0937793879462401,0.83198356593046707,0.39087445224867728,-0.15909742945094887,0.36015068588442356
22.035,5.7232612618040077,0.23160024786834435,3.1219436265223934,0.85400085571287876,0.35040744982094302,-0.12412103051978893,0.36399330671642821
22.135000000000002,5.7758119991141594,0.23594572383558643,2.9910074456474751,0.88675503936980327,0.2843728495708886,-0.094166561903657242,0.35203727245625038
22.234999999999999,5.8738956167622716,0.17337711233833406,3.0180831274677118,0.91814479350277267,0.22049351617783008,-0.056492194277847789,0.32434762134623685
22.335000000000001,5.8583266888998073,0.2152229806377608,2.9255764465101608,0.92190193892214256,0.17473976063022856,-0.026662628315863589,0.34474909037990914
22.434999999999999,5.8349144295072115,0.15279726760538123,2.8747472185579244,0.93463971594880069,0.12772926159945949,0.018231204215527763,0.33136303399029549
22.535,5.9943992999814766,0.089656526573358639,2.8463077050751502,0.94027471427462972,0.089137582445972197,0.061101386582683041,0.32280733208699663
22.635000000000002,5.9663698659969038,0.15429555304924486,2.8967387991193485,0.93823562306467168,0.060830490814818464,0.07832655759384459,0.33147928649490888
22.734999999999999,6.1090414299828248,0.12318938739368894,2.7407313212899833,0.93918540220855551,0.020115737996103725,0.10506222418332611,0.32632509314007463
22.835000000000001,6.0821251239291145,0.099793985190440276,2.9154790349339863,0.94049703632608739,0.019511269917026678,0.10736209862054288,0.32180431132578691
22.934999999999999,6.0979260611096642,0.10615948649736159,2.8438514843859819,0.94684624881662827,0.0074236180877818581,0.089540378718617475,0.30888443077515731
23.035,6.0887353298125877,0.045858545305484333,2.8510167905381585,0.95069385195434319,0.011300302322899705,0.094825099883280722,0.29506220268911165
23.135000000000002,6.2474307057049785,0.13363432740881892,2.8640843814423205,0.95467887529714135,0.017583701757446731,0.049605195376985899,0.29294774804647583
23.234999999999999,6.2348563480388037,0.0057882595593467118,2.8589537107595668,0.95718065661869101,0.043864160001923176,0.02345345324187682,0.28518601226807783
23.335000000000001,6.2926294134894274,0.14364708115432989,2.9410810471465356,0.96224879929066365,0.064124707190475028,-0.020076559807769057,0.26374647284408764
23.434999999999999,6.176382279573744,0.1914092043480374,2.9348138616382928,0.95531322480038139,0.11038708684017876,-0.063475709261770999,0.26676238099505334
23.535,6.2728256938388469,0.10564802132025942,2.9105241679813219,0.94619803813339209,0.15054406206232115,-0.098469346401373156,0.26897870887782593
23.635000000000002,6.2659781904793483,0.16630178505533819,3.0512855098126614,0.9324298297796586,0.18017151703256717,-0.14048746173881968,0.27995733618078966
23.734999999999999,6.2971426310799545,0.18601525149461204,3.0676943974587134,0.90960440134008935,0.21945559538128601,-0.16693019524188057,0.3107947628823412
23.835000000000001,6.1946617018307997,0.19917735244325041,3.0070792577718728,0.88242735639303682,0.29136956286961474,-0.17770909265739915,0.32379811134293213
23.935000000000002,6.1368319614433569,0.27825178024225744,3.0237612997940699,0.87412509369369917,0.3214926577476438,-0.1644530260563965,0.32481224393521901
24.035,6.1923639100033592,0.17205821273678787,3.0785962903252355,0.85157337847892756,0.36631586080943657,-0.12975937578301494,0.35184936490184127
24.135000000000002,6.1846398005129917,0.10567084302872941,3.0850000676581373,0.82925061088113428,0.40899379228658567,-0.064109263887494092,0.3754430775871444
24.234999999999999,6.1597667018146449,0.23230800212633343,3.0119347163466528,0.80339355040095339,0.44442284035695223,-0.014070240401209867,0.39604187970246529
24.335000000000001,6.206224346201604,0.20778810459401587,3.0973039431311884,0.78381698262539778,0.44038683672776441,0.074440536761009771,0.43144985603388847
24.435000000000002,6.1043404414479738,0.25215675005072019,2.9633966975457953,0.76167224532488997,0.44657693680110744,0.16609389119517864,0.43913238268969029
24.535,6.0805598106638001,0.34200940706870997,2.9697143114079458,0.73878905115186388,0.42611153784926376,0.23460801406095533,0.46645340061815255
24.635000000000002,5.9841835663345879,0.34939322829327291,2.9744853235617441,0.72011490168980663,0.40928258127801126,0.31826330028930844,0.46111903963688766
24.734999999999999,5.9370718029364538,0.24756964328332678,2.7788907133212195,0.70368037383237114,0.37982230372792214,0.34990251726404881,0.48799300966943215
24.835000000000001,5.9874695319292233,0.19921497167487276,2.8450352698867731,0.70593433432084318,0.35170642288411935,0.37370753598662099,0.48816184332232826
24.935000000000002,6.0272381202828544,0.29733940069477394,2.9002124714588144,0.70505109274316968,0.34510464967544019,0.38340708337174362,0.48662587869371177
25.035,6.0596059165987599,0.3274594160829134,2.8993241036554811,0.69993384429024141,0.36614051964323741,0.34345715270112515,0.50800680876431192
25.135000000000002,5.8926872690712555,0.32667083286908966,2.9767763127356028,0.7378505011414962,0.37487591130571624,0.25742531979675387,0.49877539415601752
25.234999999999999,6.0968420017534841,0.39876795269803916,2.8922375423183531,0.76181224151868498,0.39175777157093034,0.15587835703108605,0.49180269915418823
25.335000000000001,6.1619108760788848,0.39527342366427981,3.0486999663005587,0.79218355511550809,0.40281639081475928,0.025270836721225487,0.45776146092362885
25.435000000000002,6.1344552632129652,0.56205090682070602,3.0205170111816253,0.81842434702208833,0.37748739705245171,-0.092242946113738788,0.42329197034705363
25.535,6.310047486722798,0.47869585902306738,3.087419209006244,0.83977366184771396,0.2990955116013333,-0.22675702012503177,0.39230514351819806
25.635000000000002,6.2076622392262379,0.54127367602580723,3.1038663507352231,0.84667029780379477,0.25605207555990628,-0.33605984155935242,0.32349733277014919
25.734999999999999,6.1953058396811409,0.5571325293846171,3.1403773563629471,0.84182686067865609,0.14907665872966758,-0.42390214772866097,0.29901614607399618
25.835000000000001,6.205051409446682,0.55184635288874873,3.2054119941224588,0.84899739569484212,0.068081510484132565,-0.47162950426580735,0.22832858064544503
25.935000000000002,6.2883159361662315,0.52660341166535063,3.2365902729333125,0.83854338118620197,0.025358606160977317,-0.51485676553110005,0.1764212287374691
26.035,6.2347927328730259,0.59575106314257598,3.1927154498229049,0.85517976204829926,-0.0078427105376607121,-0.5024947060784839,0.12690601576574218
26.135000000000002,6.1934059109089565,0.63793670171215178,3.1897560923571087,0.87226256832054927,-0.00023630818479710664,-0.48349233801730235,0.073437831829674088
26.234999999999999,6.2079767808202027,0.6117893689461763,3.1524718859715408,0.89205190692095748,0.041342893038564692,-0.44822140018164552,0.040394764179165404
26.335000000000001,6.2741117872587164,0.66052776853926554,3.1124626201601591,0.90886621250766741,0.11518406213198303,-0.40086734849886468,-0.00045661825729740641
26.435000000000002,6.2850008453282005,0.77539008191345393,3.097049033585749,0.92694713586176491,0.18388054285661165,-0.32403965305790833,-0.044218282672881706
26.535,6.3203868779879659,0.75958730542352471,2.9640694515917003,0.92483481061836992,0.26865149279099038,-0.25886393691567244,-0.074137781556876642
26.635000000000002,6.2569635592587751,0.74233310995599988,2.9847779333103199,0.90219795605208519,0.35506406241970384,-0.1985829163488389,-0.14329405084596691
26.734999999999999,6.3350550995284962,0.84745955863652411,3.0236532673137613,0.89008133570369419,0.4193150360012543,-0.11659486478948611,-0.13540957839058532
26.835000000000001,6.1958197235631101,0.87443926007732031,2.9508331631880131,0.87371116207605437,0.45968126798397696,-0.046076061336970266,-0.15231196177590747
26.935000000000002,6.2315371830380588,0.9637099911979482,2.9174990162520507,0.85819810709066413,0.49366391213940786,-0.012768666473611752,-0.14010321906973361
27.035,6.2514545499404708,0.93607451165097511,2.8782524634664517,0.8470605649027465,0.51170609078068774,0.0048890046679250449,-0.14360144037558811
27.135000000000002,6.3045837910595157,0.99908909213044372,3.024639004419408,0.85597649871283421,0.49822815487126704,-0.012159072456024961,-0.13756851493673741
27.234999999999999,6.3064736537325681,1.0456818171856177,2.9547887658061671,0.86949030111097647,0.47652616687313104,-0.075939543566338447,-0.10555858222845016
27.335000000000001,6.1453652113665971,0.94393168298702035,2.8747659768475966,0.89264055812611443,0.42776704344397393,-0.10751440070301653,-0.092999162216503159
27.435000000000002,6.3434697060295981,1.0819219451811959,3.0566703238441137,0.9038797141587146,0.37147323969255436,-0.20322161992432225,-0.060910325233187762
27.535,6.233305330724713,0.96834705119646902,3.0323269845280572,0.91296477361937489,0.30341566326013381,-0.27179914881258016,-0.023653332181607027
27.635000000000002,6.3225286326515571,1.0356995066256436,3.0691949171989736,0.91005233131700991,0.23505364227087702,-0.34118407166375264,0.012164241144155846
27.734999999999999,6.2020193690589265,0.96407549208611032,3.1254721572369517,0.89496145175488129,0.13663364941548103,-0.4181251578373737,0.07447548659575251
27.835000000000001,6.2836894705542683,1.0438581945009087,3.2015389264792278,0.88418517914215056,0.096639692362119139,-0.4469107163413637,0.095645964184419716
27.935000000000002,6.2324231736902016,1.057351981659532,3.2237037606418375,0.86077662644435615,0.046744884541505112,-0.48854360440566336,0.13492094622628992
28.035,6.267017715244628,1.0245563635697097,3.2314098942181104,0.84757755884984709,-0.0063891500007827303,-0.50781398656654242,0.15393640097065117
28.135000000000002,6.2028338249011199,1.1015918289721875,3.2001862453562904,0.84953530435779367,-0.017443867594909152,-0.49671816858415119,0.17679518978594644
28.234999999999999,6.2640604667058888,1.0794316003746858,3.2537998474828966,0.84795225088468984,-0.028816489620685632,-0.49267774042357271,0.19343017922922903
28.335000000000001,6.3333258019075238,0.98555326358839968,3.204455469353761,0.85420680732873444,-0.0059173446455099091,-0.47457981283646805,0.21229629434754499
